filename,x,y,width,height
train/image_0771.png,452.3843,60.2994,38.24966,59.7
train/image_0772.png,0,0,0,0
train/image_0773.png,419.4301,70.33524,60.22174,82.51612
train/image_0775.png,0,0,0,0
train/image_0776.png,0,0,0,0
train/image_0777.png,0,0,0,0
train/image_0778.png,0,0,0,0
train/image_0779.png,501.2913,188.7987,39.36887,52.91341
train/image_0780.png,531.7335,168.981,39.19452,64.00241
train/image_0781.png,392.9691,210.9081,43.49451,37.55783
train/image_0782.png,371.2257,74.2823,49.12738,58.03883
train/image_0783.png,457.8321,146.2681,45.75879,58.94411
train/image_0785.png,387.4424,208.6903,55.79202,47.77478
train/image_0787.png,557.9984,105.0866,30.03479,66.47978
train/image_0789.png,0,0,0,0
train/image_0790.png,430.4897,28.58172,52.08701,80.8867
train/image_0791.png,0,0,0,0
train/image_0792.png,314.8861,90.79723,50.16095,49.50251
train/image_0793.png,490.998,210.3285,40.26273,48.44096
train/image_0794.png,281.5023,206.3671,57.15143,37.96745
train/image_0796.png,0,0,0,0
train/image_0797.png,0,0,0,0
train/image_0798.png,0,0,0,0
train/image_0799.png,244.2252,44.59815,72.51686,68.1361
train/image_0802.png,448.3997,212.2565,46.67502,47.70032
train/image_0805.png,453.6781,106.9345,45.5213,64.00426
train/image_0806.png,426.3906,148.0705,59.34393,68.48824
train/image_0807.png,254.6913,97.81149,84.8575,72.17667
train/image_0808.png,511.4774,31.13584,36.99878,77.23535
train/image_0809.png,0,0,0,0
train/image_0810.png,383.424,26.39853,48.02518,65.08112
train/image_0812.png,0,0,0,0
train/image_0813.png,290.1891,-0.289768,64.31976,72.97385
train/image_0814.png,368.4379,95.3756,58.72217,65.54021
train/image_0815.png,424.831,188.185,42.82843,43.76718
train/image_0816.png,223.7117,176.1596,67.74809,43.93721
train/image_0817.png,0,0,0,0
train/image_0818.png,369.4801,154.0759,70.2514,67.55608
train/image_0819.png,0,0,0,0
train/image_0820.png,0,0,0,0
train/image_0821.png,366.595,209.5821,70.57526,56.90958
train/image_0823.png,479.879,160.1431,35.62537,47.86511
train/image_0824.png,326.0889,48.69804,58.95059,65.71172
train/image_0825.png,0,0,0,0
train/image_0826.png,280.2,123.8143,78.55807,66.08601
train/image_0827.png,514.9891,44.0852,45.729,94.3278
train/image_0831.png,235.1766,200.2301,67.96494,41.84686
train/image_0834.png,445.1863,29.41374,37.4202,60.88322
train/image_0835.png,249.7421,134.6746,75.99345,58.29597
train/image_0837.png,0,0,0,0
train/image_0838.png,0,0,0,0
train/image_0839.png,333.0436,90.18074,50.95755,52.59853
train/image_0840.png,573.9198,29.22555,25.95618,74.61403
train/image_0841.png,448.4824,120.5326,43.37103,57.89172
train/image_0842.png,504.9514,138.0508,40.87088,64.53185
train/image_0843.png,351.1579,177.8401,63.69525,54.50645
train/image_0844.png,0,0,0,0
train/image_0845.png,221.9573,46.56898,79.72749,71.40105
train/image_0846.png,542.1684,148.2975,28.03766,51.07796
train/image_0847.png,0,0,0,0
train/image_0849.png,0,0,0,0
train/image_0850.png,507.2585,42.09921,39.22192,78.57228
train/image_0851.png,0,0,0,0
train/image_0852.png,408.9534,117.9737,44.47818,52.66386
train/image_0853.png,334.7884,56.24603,53.52637,59.94791
train/image_0854.png,364.196,181.9171,52.24973,45.69139
train/image_0855.png,0,0,0,0
train/image_0856.png,341.867,14.25282,60.31012,75.07072
train/image_0857.png,520.804,39.87355,34.9458,74.64562
train/image_0858.png,409.9027,117.5197,45.3035,53.85637
train/image_0859.png,0,0,0,0
train/image_0860.png,0,0,0,0
train/image_0861.png,0,0,0,0
train/image_0862.png,307.7308,60.26919,71.29419,74.21127
train/image_0863.png,0,0,0,0
train/image_0864.png,201.591,92.96127,96.59709,74.9551
train/image_0865.png,262.8562,107.2592,71.73865,60.64349
train/image_0866.png,560.854,11.38142,32.37378,89.53773
train/image_0867.png,517.5325,192.9816,32.8194,46.69118
train/image_0868.png,0,0,0,0
train/image_0869.png,0,0,0,0
train/image_0870.png,498.4782,-1.974955,35.92239,75.86994
train/image_0871.png,0,0,0,0
train/image_0872.png,0,0,0,0
train/image_0873.png,375.0389,186.611,64.77682,57.49138
train/image_0874.png,565.0015,30.74134,32.53467,88.53223
train/image_0875.png,501.0474,105.9733,29.40189,49.58592
train/image_0876.png,0,0,0,0
train/image_0877.png,289.16,194.8071,55.98462,39.25063
train/image_0878.png,474.4393,110.0091,30.81232,46.3312
train/image_0879.png,0,0,0,0
train/image_0881.png,286.937,1.903284,74.42606,83.4777
train/image_0883.png,0,0,0,0
train/image_0884.png,0,0,0,0
train/image_0885.png,0,0,0,0
train/image_0886.png,0,0,0,0
train/image_0887.png,0,0,0,0
train/image_0888.png,0,0,0,0
train/image_0889.png,0,0,0,0
train/image_0890.png,349.3365,200.2756,62.05484,49.3103
train/image_0891.png,0,0,0,0
train/image_0892.png,0,0,0,0
train/image_0893.png,0,0,0,0
train/image_0894.png,0,0,0,0
train/image_0895.png,0,0,0,0
train/image_0896.png,185.841,60.22212,107.2549,87.18228
train/image_0897.png,0,0,0,0
train/image_0898.png,507.1734,201.5361,33.84497,44.79254
train/image_0899.png,0,0,0,0
train/image_0900.png,0,0,0,0
train/image_0901.png,0,0,0,0
train/image_0902.png,361.567,131.3028,54.82666,54.90875
train/image_0903.png,250.9136,180.2838,78.33798,52.96162
train/image_0904.png,0,0,0,0
train/image_0905.png,0,0,0,0
train/image_0906.png,0,0,0,0
train/image_0907.png,0,0,0,0
train/image_0908.png,0,0,0,0
train/image_0910.png,396.866,194.4823,61.32495,56.47154
train/image_0911.png,0,0,0,0
train/image_0912.png,0,0,0,0
train/image_0913.png,0,0,0,0
train/image_0914.png,481.4688,35.0887,40.43384,74.0688
train/image_0915.png,373.9641,33.14075,57.61703,75.01665
train/image_0916.png,274.1164,159.7827,66.25198,49.91536
train/image_0917.png,0,0,0,0
train/image_0918.png,495.6511,64.29356,43.81598,79.69058
train/image_0922.png,0,0,0,0
train/image_0923.png,268.2185,84.3833,67.13718,60.63802
train/image_0926.png,334.8204,70.03484,65.66855,71.32853
train/image_0927.png,0,0,0,0
train/image_0929.png,0,0,0,0
train/image_0930.png,0,0,0,0
train/image_0931.png,545.9333,55.03256,24.59448,57.36778
train/image_0933.png,186.7608,-10.83203,91.99338,86.67417
train/image_0934.png,0,0,0,0
train/image_0935.png,0,0,0,0
train/image_0936.png,0,0,0,0
train/image_0937.png,0,0,0,0
train/image_0938.png,385.119,138.8193,63.7132,66.67802
train/image_0939.png,0,0,0,0
train/image_0940.png,0,0,0,0
train/image_0941.png,0,0,0,0
train/image_0943.png,503.7507,37.40732,36.8132,73.38615
train/image_0944.png,356.9213,141.1595,76.05746,73.30524
train/image_0945.png,0,0,0,0
train/image_0946.png,0,0,0,0
train/image_0947.png,358.3111,207.4492,61.17999,48.6084
train/image_0948.png,322.3567,202.9556,56.01062,41.28793
train/image_0952.png,522.0887,49.27983,27.23914,57.35852
train/image_0953.png,329.5981,86.14516,65.84396,68.04084
train/image_0954.png,414.9087,70.30375,41.7298,56.39187
train/image_0956.png,0,0,0,0
train/image_0957.png,0,0,0,0
train/image_0961.png,358.2775,159.6561,55.37421,50.88953
train/image_0964.png,390.0371,127.395,49.32761,53.94577
train/image_0966.png,0,0,0,0
train/image_0968.png,405.1206,38.95861,51.24777,72.01062
train/image_0970.png,0,0,0,0
train/image_0971.png,422.2913,95.10004,54.63602,71.29988
train/image_0972.png,0,0,0,0
train/image_0974.png,412.4961,72.22102,48.31042,64.5254
train/image_0975.png,0,0,0,0
train/image_0976.png,0,0,0,0
train/image_0977.png,313.2942,-13.76706,82.89127,101.7193
train/image_0978.png,416.4985,148.6487,41.09824,45.9164
train/image_0979.png,0,0,0,0
train/image_0980.png,286.4769,144.0652,58.46072,47.25789
train/image_0982.png,347.1953,35.74317,64.47925,77.83336
train/image_0983.png,393.9838,45.43405,55.53284,74.50101
train/image_0985.png,525.2885,8.406155,33.27625,77.38327
train/image_0986.png,0,0,0,0
train/image_0987.png,0,0,0,0
train/image_0988.png,341.7231,-25.74071,74.93872,100.7344
train/image_0989.png,0,0,0,0
train/image_0990.png,0,0,0,0
train/image_0991.png,0,0,0,0
train/image_0992.png,466.0109,143.0622,46.60794,62.35889
train/image_0994.png,327.708,203.263,62.91476,46.92967
train/image_0995.png,444.8297,20.72648,41.47855,68.61796
train/image_0996.png,457.5193,44.41718,33.63019,55.31544
train/image_0997.png,529.8311,63.73219,37.75452,79.83072
train/image_0998.png,0,0,0,0
train/image_0999.png,397.9959,54.94051,49.16629,65.37035
train/image_1000.png,324.8466,38.53523,56.6705,64.36269
train/image_1002.png,0,0,0,0
train/image_1003.png,0,0,0,0
train/image_1004.png,0,0,0,0
train/image_1006.png,0,0,0,0
train/image_1007.png,0,0,0,0
train/image_1008.png,0,0,0,0
train/image_1010.png,386.3513,187.0487,58.13538,53.16672
train/image_1011.png,0,0,0,0
train/image_1012.png,0,0,0,0
train/image_1013.png,0,0,0,0
train/image_1014.png,332.2251,26.52409,63.76224,75.59039
train/image_1015.png,0,0,0,0
train/image_1017.png,0,0,0,0
train/image_1018.png,565.9754,210.6993,26.79553,45.91731
train/image_1019.png,502.0079,46.69909,36.99268,71.77576
train/image_1020.png,406.6311,77.79439,55.41919,71.80447
train/image_1021.png,378.2836,32.35814,52.05777,68.69563
train/image_1022.png,0,0,0,0
train/image_1023.png,0,0,0,0
train/image_1024.png,0,0,0,0
train/image_1025.png,293.2727,168.1917,73.21524,56.14452
train/image_1026.png,475.5747,158.2459,33.34427,44.3139
train/image_1028.png,0,0,0,0
train/image_1029.png,434.0992,33.89282,40.13443,62.36366
train/image_1030.png,241.1992,110.436,73.68552,59.12784
train/image_1031.png,244.1594,127.8868,72.8053,56.21667
train/image_1032.png,205.7511,176.439,75.51517,47.29465
train/image_1033.png,0,0,0,0
train/image_1034.png,0,0,0,0
train/image_1035.png,0,0,0,0
train/image_1036.png,503.3392,191.6473,36.60236,49.18027
train/image_1037.png,231.7734,46.46067,82.31975,75.15851
train/image_1039.png,0,0,0,0
train/image_1040.png,442.6241,154.6841,51.77438,61.84894
train/image_1041.png,0,0,0,0
train/image_1043.png,274.6634,203.07,71.52658,47.32654
train/image_1044.png,454.806,19.74247,51.08112,87.6144
train/image_1045.png,0,0,0,0
train/image_1046.png,336.9475,85.82972,83.19418,87.59478
train/image_1047.png,475.1991,205.4327,40.25049,46.29691
train/image_1048.png,342.4899,136.0288,67.95898,64.00633
train/image_1049.png,0,0,0,0
train/image_1050.png,0,0,0,0
train/image_1051.png,531.8831,97.91656,26.216,51.70815
train/image_1054.png,299.8443,182.6741,67.98956,50.68509
train/image_1055.png,379.1696,26.11188,59.24533,79.39143
train/image_1056.png,498.4728,146.5497,38.04956,57.15054
train/image_1058.png,216.272,88.50291,83.66797,67.44541
train/image_1059.png,0,0,0,0
train/image_1060.png,0,0,0,0
train/image_1061.png,0,0,0,0
train/image_1062.png,573.5934,82.29235,23.6709,60.45184
train/image_1063.png,310.9618,111.6154,79.66736,74.05756
train/image_1064.png,0,0,0,0
train/image_1066.png,358.3381,125.4969,56.16013,56.62076
train/image_1067.png,0,0,0,0
train/image_1069.png,0,0,0,0
train/image_1070.png,0,0,0,0
train/image_1071.png,0,0,0,0
train/image_1072.png,0,0,0,0
train/image_1073.png,0,0,0,0
train/image_1074.png,0,0,0,0
train/image_1075.png,0,0,0,0
train/image_1076.png,402.2363,30.05178,56.11499,79.65164
train/image_1078.png,442.9906,154.334,43.01404,51.49731
train/image_1079.png,0,0,0,0
train/image_1080.png,0,0,0,0
train/image_1081.png,0,0,0,0
train/image_1082.png,0,0,0,0
train/image_1083.png,277.1453,173.8914,63.47018,46.20456
train/image_1084.png,0,0,0,0
train/image_1085.png,0,0,0,0
train/image_1086.png,0,0,0,0
train/image_1087.png,537.368,35.81763,34.43323,80.18829
train/image_1088.png,0,0,0,0
train/image_1089.png,0,0,0,0
train/image_1090.png,255.0529,58.01293,65.55504,61.15849
train/image_1091.png,352.8441,85.01337,65.29044,71.68945
train/image_1092.png,251.0921,113.6135,71.52299,58.08626
train/image_1093.png,406.0426,108.9875,51.2785,61.5614
train/image_1094.png,283.2607,166.3633,65.99329,49.76488
train/image_1095.png,447.5068,208.2125,45.38364,46.86325
train/image_1096.png,549.0005,197.2676,28.80048,47.01598
train/image_1097.png,0,0,0,0
train/image_1098.png,0,0,0,0
train/image_1099.png,266.3817,183.1687,80.63022,55.79517
train/image_1100.png,0,0,0,0
train/image_1101.png,437.2906,123.9377,38.67841,49.29921
train/image_1102.png,0,0,0,0
train/image_1103.png,351.4542,147.0725,56.49948,52.83705
train/image_1104.png,347.8196,134.4054,73.37814,70.34711
train/image_1105.png,514.4415,185.8014,38.35974,55.04237
train/image_1107.png,0,0,0,0
train/image_1108.png,410.0059,88.69311,59.19275,75.52998
train/image_1110.png,499.9586,196.6544,30.79465,40.16171
train/image_1111.png,474.4252,72.23225,51.5087,84.72067
train/image_1112.png,349.5077,112.3014,71.06522,72.4254
train/image_1113.png,343.9309,2.402622,78.30551,100.3072
train/image_1114.png,0,0,0,0
train/image_1115.png,464.7531,67.95858,36.00381,57.70724
train/image_1116.png,0,0,0,0
train/image_1117.png,249.5242,198.2985,73.59833,46.92444
train/image_1118.png,250.5955,135.9963,74.03514,56.69319
train/image_1119.png,0,0,0,0
train/image_1120.png,0,0,0,0
train/image_1121.png,0,0,0,0
train/image_1122.png,0,0,0,0
train/image_1123.png,0,0,0,0
train/image_1124.png,364.8687,150.1983,66.77899,64.1183
train/image_1125.png,0,0,0,0
train/image_1126.png,0,0,0,0
train/image_1127.png,228.2908,146.1008,82.91818,59.10722
train/image_1128.png,475.2446,106.7249,35.42859,53.8695
train/image_1129.png,282.3491,221.4006,69.3175,43.86722
train/image_1130.png,0,0,0,0
train/image_1131.png,431.3338,45.63043,46.46359,69.7998
train/image_1132.png,0,0,0,0
train/image_1134.png,0,0,0,0
train/image_1136.png,0,0,0,0
train/image_1137.png,0,0,0,0
train/image_1138.png,433.1378,22.14603,48.87836,77.57341
train/image_1139.png,490.8895,181.0812,28.1376,37.11621
train/image_1140.png,0,0,0,0
train/image_1141.png,0,0,0,0
train/image_1143.png,0,0,0,0
train/image_1144.png,0,0,0,0
train/image_1146.png,0,0,0,0
train/image_1147.png,0,0,0,0
train/image_1148.png,0,0,0,0
train/image_1149.png,332.8705,159.0806,78.75803,67.99506
train/image_1150.png,0,0,0,0
train/image_1151.png,322.727,171.2885,57.55307,46.80977
train/image_1152.png,0,0,0,0
train/image_1153.png,0,0,0,0
train/image_1154.png,200.0176,197.5069,108.5208,63.028
train/image_1157.png,0,0,0,0
train/image_1158.png,0,0,0,0
train/image_1160.png,0,0,0,0
train/image_1162.png,353.5492,179.9683,55.22171,47.24371
train/image_1163.png,363.0526,133.6,73.39777,73.35088
train/image_1165.png,460.6606,204.4686,46.26559,50.62373
train/image_1166.png,0,0,0,0
train/image_1168.png,0,0,0,0
train/image_1169.png,0,0,0,0
train/image_1170.png,452.3078,161.538,45.38065,54.94968
train/image_1171.png,0,0,0,0
train/image_1173.png,457.8438,57.09338,45.24869,72.49165
train/image_1174.png,0,0,0,0
train/image_1175.png,288.813,36.46225,74.9465,78.69361
train/image_1176.png,378.0996,134.8862,54.26367,56.27979
train/image_1177.png,0,0,0,0
train/image_1178.png,312.3908,165.1442,59.70609,48.24643
train/image_1179.png,0,0,0,0
train/image_1180.png,331.6106,132.007,66.85416,61.95164
train/image_1181.png,192.8501,122.3024,115.659,82.13752
train/image_1184.png,0,0,0,0
train/image_1186.png,539.7454,-9.61563,37.26288,96.17081
train/image_1187.png,0,0,0,0
train/image_1189.png,0,0,0,0
train/image_1190.png,461.7708,121.4268,37.17847,51.86089
train/image_1191.png,0,0,0,0
train/image_1192.png,327.1485,198.3258,60.12527,45.50407
train/image_1193.png,486.6547,51.40982,35.43146,63.9584
train/image_1195.png,253.1155,122.482,91.0092,72.56655
train/image_1197.png,0,0,0,0
train/image_1198.png,0,0,0,0
train/image_1199.png,0,0,0,0
train/image_1200.png,256.2253,150.5742,93.64087,69.72719
train/image_1201.png,339.0657,210.8127,57.31165,42.88135
train/image_1202.png,251.899,165.1907,70.69075,50.06487
train/image_1203.png,0,0,0,0
train/image_1204.png,366.1137,192.8902,52.6915,44.7744
train/image_1205.png,0,0,0,0
train/image_1207.png,240.6228,42.31667,58.98206,55.28915
train/image_1208.png,0,0,0,0
train/image_1209.png,289.8918,191.8853,60.08057,42.57878
train/image_1210.png,339.6301,205.6416,60.00842,45.73338
train/image_1211.png,399.4521,54.16587,52.15192,69.75275
train/image_1212.png,0,0,0,0
train/image_1213.png,280.771,152.9037,85.35266,66.50713
train/image_1214.png,363.4402,200.166,49.39111,40.72409
train/image_1215.png,0,0,0,0
train/image_1216.png,240.411,146.4385,76.18692,55.57004
train/image_1217.png,262.5233,214.6026,79.12158,49.123
train/image_1218.png,245.1962,35.14204,94.70462,90.96021
train/image_1219.png,0,0,0,0
train/image_1220.png,344.7594,182.9749,62.43564,51.76073
train/image_1221.png,360.6941,33.61831,60.30734,75.711
train/image_1222.png,0,0,0,0
train/image_1223.png,0,0,0,0
train/image_1224.png,538.0059,145.5472,31.716,57.02748
train/image_1225.png,0,0,0,0
train/image_1226.png,320.7047,140.7682,47.45514,41.84972
train/image_1227.png,0,0,0,0
train/image_1228.png,427.5674,78.60078,43.82159,60.44658
train/image_1229.png,466.5107,176.3312,43.27521,52.77806
train/image_1230.png,273.8937,37.9785,80.33398,81.40161
train/image_1232.png,525.1309,78.27524,31.5083,63.06563
train/image_1235.png,264.6317,193.2746,75.39572,50.38541
train/image_1237.png,493.2577,151.3456,29.63715,43.01006
train/image_1238.png,0,0,0,0
train/image_1239.png,435.6179,199.9551,35.63919,36.33351
train/image_1241.png,347.9561,72.65762,53.15881,59.31174
train/image_1243.png,396.3137,176.3057,58.91156,57.26053
train/image_1245.png,405.3602,180.7411,61.55685,60.6286
train/image_1248.png,548.5895,161.7036,31.75513,57.56963
train/image_1252.png,493.3209,214.0152,33.00998,39.5966
train/image_1253.png,353.3809,159.581,56.66364,51.42928
train/image_1254.png,0,0,0,0
train/image_1255.png,0,0,0,0
train/image_1256.png,0,0,0,0
train/image_1257.png,535.0782,105.2542,29.97083,58.96411
train/image_1258.png,463.4897,192.9748,34.62256,39.69786
train/image_1259.png,346.3509,186.1134,53.88153,44.42139
train/image_1260.png,368.883,31.33395,70.0918,90.35525
train/image_1263.png,509.4203,180.5721,46.24597,65.96545
train/image_1264.png,0,0,0,0
train/image_1266.png,0,0,0,0
train/image_1267.png,375.0373,93.69662,52.23108,59.58295
train/image_1268.png,358.4994,169.5106,68.67215,61.3822
train/image_1269.png,0,0,0,0
train/image_1270.png,0,0,0,0
train/image_1271.png,237.3963,168.6566,66.68239,45.41058
train/image_1272.png,0,0,0,0
train/image_1273.png,0,0,0,0
train/image_1274.png,386.3018,48.29587,53.96695,70.40216
train/image_1275.png,316.6183,134.2277,56.66418,50.36223
train/image_1276.png,397.2698,180.5815,61.56473,59.24158
train/image_1277.png,516.1884,18.83501,30.55707,66.78435
train/image_1278.png,488.3125,86.91818,42.14139,70.66844
train/image_1279.png,0,0,0,0
train/image_1280.png,0,0,0,0
train/image_1281.png,0,0,0,0
train/image_1282.png,0,0,0,0
train/image_1283.png,0,0,0,0
train/image_1285.png,491.8922,16.04733,39.87109,79.11829
train/image_1286.png,0,0,0,0
train/image_1287.png,0,0,0,0
train/image_1289.png,184.8454,5.135547,98.22151,89.40891
train/image_1290.png,465.8889,20.72839,36.53183,65.04448
train/image_1291.png,0,0,0,0
train/image_1292.png,0,0,0,0
train/image_1294.png,0,0,0,0
train/image_1296.png,0,0,0,0
train/image_1297.png,379.9129,53.83087,56.6553,71.73875
train/image_1298.png,255.6277,101.2499,72.0459,60.88821
train/image_1299.png,330.4754,135.5722,63.94281,58.5363
train/image_1301.png,0,0,0,0
train/image_1304.png,0,0,0,0
train/image_1305.png,0,0,0,0
train/image_1306.png,0,0,0,0
train/image_1307.png,0,0,0,0
train/image_1308.png,0,0,0,0
train/image_1310.png,513.1552,202.0445,45.80505,62.10428
train/image_1311.png,0,0,0,0
train/image_1313.png,0,0,0,0
train/image_1314.png,0,0,0,0
train/image_1315.png,0,0,0,0
train/image_1316.png,254.9963,205.5343,62.24263,39.20541
train/image_1317.png,276.6785,122.6491,84.61938,70.85815
train/image_1318.png,0,0,0,0
train/image_1320.png,445.6402,26.72365,49.25049,80.7011
train/image_1322.png,0,0,0,0
train/image_1324.png,0,0,0,0
train/image_1325.png,0,0,0,0
train/image_1326.png,0,0,0,0
train/image_1327.png,0,0,0,0
train/image_1328.png,519.1674,110.9992,34.63043,62.37266
train/image_1329.png,226.9424,179.2688,70.26245,45.42949
train/image_1330.png,290.917,164.6934,70.65112,54.44322
train/image_1331.png,525.1735,64.32195,28.69537,59.29374
train/image_1332.png,0,0,0,0
train/image_1333.png,285.6411,201.1631,61.29727,41.79008
train/image_1334.png,0,0,0,0
train/image_1336.png,0,0,0,0
train/image_1337.png,0,0,0,0
train/image_1340.png,416.506,-24.08463,67.06943,110.5316
train/image_1341.png,0,0,0,0
train/image_1342.png,367.1245,36.64199,50.54184,64.132
train/image_1343.png,529.1493,87.22627,33.54565,67.00034
train/image_1344.png,406.9448,165.6416,41.6153,43.05728
train/image_1345.png,0,0,0,0
train/image_1346.png,398.068,204.7109,57.40686,51.34084
train/image_1347.png,446.9837,121.4412,46.84464,62.06628
train/image_1348.png,262.0139,31.90689,79.81448,79.88303
train/image_1349.png,477.0706,191.8804,37.39359,45.22791
train/image_1350.png,536.2383,142.3155,31.93414,57.42783
train/image_1351.png,0,0,0,0
train/image_1352.png,0,0,0,0
train/image_1353.png,541.525,96.51757,27.92493,57.92338
train/image_1354.png,307.2588,175.9397,61.44247,47.53743
train/image_1355.png,0,0,0,0
train/image_1356.png,534.0315,44.01865,34.73071,78.2133
train/image_1357.png,0,0,0,0
train/image_1358.png,0,0,0,0
train/image_1359.png,404.9444,134.4546,57.5773,64.54704
train/image_1360.png,0,0,0,0
train/image_1361.png,260.9073,80.19156,65.1218,58.49126
train/image_1362.png,310.2815,136.0404,86.88956,75.72751
train/image_1363.png,0,0,0,0
train/image_1364.png,0,0,0,0
train/image_1366.png,252.0778,166.4908,76.54691,54.02898
train/image_1367.png,448.0139,27.09181,48.5047,80.06018
train/image_1368.png,416.7757,172.304,63.02271,65.88661
train/image_1369.png,422.9254,79.93087,53.02328,71.8539
train/image_1370.png,419.9447,92.82231,38.76019,50.48752
train/image_1371.png,0,0,0,0
train/image_1373.png,0,0,0,0
train/image_1376.png,338.9474,56.17538,70.14243,79.38037
train/image_1377.png,0,0,0,0
train/image_1379.png,486.5347,114.238,47.80884,74.50069
train/image_1381.png,0,0,0,0
train/image_1382.png,0,0,0,0
train/image_1383.png,0,0,0,0
train/image_1385.png,0,0,0,0
train/image_1387.png,0,0,0,0
train/image_1388.png,0,0,0,0
train/image_1391.png,0,0,0,0
train/image_1392.png,281.6192,189.69,54.24527,38.0112
train/image_1393.png,509.3743,124.1485,28.05804,46.82106
train/image_1394.png,0,0,0,0
train/image_1396.png,0,0,0,0
train/image_1397.png,0,0,0,0
train/image_1398.png,0,0,0,0
train/image_1399.png,0,0,0,0
train/image_1400.png,472.6993,79.42568,33.32343,53.56821
train/image_1401.png,268.0899,207.8968,59.69714,38.34344
train/image_1402.png,242.7621,152.2588,79.01382,56.98215
train/image_1403.png,294.4961,7.441096,64.48877,72.75568
train/image_1405.png,500.5652,45.24807,40.40662,78.17397
train/image_1407.png,0,0,0,0
train/image_1408.png,328.1416,62.94661,49.30737,53.53736
train/image_1409.png,0,0,0,0
train/image_1410.png,306.1218,53.0607,58.01752,61.12801
train/image_1413.png,219.9769,116.2287,84.45854,64.07974
train/image_1414.png,0,0,0,0
train/image_1415.png,274.1023,119.6682,76.52695,64.21651
train/image_1417.png,288.0279,189.9757,54.49008,38.68747
train/image_1418.png,0,0,0,0
train/image_1420.png,309.4171,101.4126,65.22882,61.95781
train/image_1422.png,224.6059,-14.10437,81.53831,82.9592
train/image_1423.png,300.2035,88.4849,68.04843,65.27934
train/image_1424.png,300.3904,29.71445,74.46649,81.37766
train/image_1425.png,0,0,0,0
train/image_1427.png,260.7326,194.5098,81.95261,54.11311
train/image_1429.png,395.2297,30.75601,45.74609,63.52852
train/image_1430.png,449.5361,74.68156,48.33817,72.33376
train/image_1431.png,314.14,197.6099,48.81918,35.90562
train/image_1432.png,536.4885,170.7632,29.81897,49.56088
train/image_1433.png,414.6659,150.9115,45.81183,50.57928
train/image_1434.png,0,0,0,0
train/image_1435.png,0,0,0,0
train/image_1436.png,0,0,0,0
train/image_1437.png,0,0,0,0
train/image_1439.png,280.6287,191.8138,70.58032,49.02646
train/image_1442.png,490.2137,152.4981,44.11664,63.04695
train/image_1444.png,342.318,82.25939,75.31281,81.03501
train/image_1445.png,0,0,0,0
train/image_1446.png,250.3138,170.1998,64.34442,44.76772
train/image_1447.png,0,0,0,0
train/image_1448.png,0,0,0,0
train/image_1450.png,0,0,0,0
train/image_1451.png,0,0,0,0
train/image_1452.png,417.3395,136.021,46.52652,53.92567
train/image_1453.png,0,0,0,0
train/image_1454.png,0,0,0,0
train/image_1455.png,405.4961,112.9335,50.86368,60.36765
train/image_1456.png,410.2431,153.7336,45.65622,49.34697
train/image_1457.png,526.3958,134.4475,31.49353,55.19902
train/image_1458.png,258.9474,-22.71476,88.43262,97.9472
train/image_1459.png,0,0,0,0
train/image_1460.png,0,0,0,0
train/image_1462.png,0,0,0,0
train/image_1463.png,0,0,0,0
train/image_1464.png,310.7165,139.8308,53.85733,46.51265
train/image_1465.png,0,0,0,0
train/image_1468.png,0,0,0,0
train/image_1471.png,0,0,0,0
train/image_1472.png,319.4255,114.3473,54.54141,51.36384
train/image_1473.png,0,0,0,0
train/image_1475.png,370.7495,102.3846,56.01251,61.84761
train/image_1476.png,0,0,0,0
train/image_1477.png,0,0,0,0
train/image_1478.png,346.7243,68.03195,65.79535,73.95215
train/image_1480.png,0,0,0,0
train/image_1481.png,426.3763,124.8113,54.64819,67.09382
train/image_1482.png,391.7246,152.0509,66.41272,68.30502
train/image_1483.png,414.4589,149.4838,48.9458,54.2186
train/image_1484.png,573.0843,67.01701,24.55975,64.75435
train/image_1485.png,357.651,26.3746,61.71576,78.02889
train/image_1486.png,536.4845,120.3092,27.65204,52.74856
train/image_1488.png,0,0,0,0
train/image_1489.png,220.7485,110.0792,82.91814,63.98246
train/image_1490.png,387.9829,16.58562,59.97659,83.98653
train/image_1491.png,442.7292,137.7623,35.25064,44.11818
train/image_1492.png,409.0939,70.11884,61.81635,82.11108
train/image_1494.png,0,0,0,0
train/image_1496.png,443.2892,87.0034,41.41162,58.96423
train/image_1497.png,0,0,0,0
train/image_1498.png,0,0,0,0
train/image_1499.png,0,0,0,0
train/image_1500.png,477.4708,184.1423,39.61935,49.1516
train/image_1501.png,411.9137,59.78778,65.08118,89.22354
train/image_1502.png,0,0,0,0
train/image_1503.png,0,0,0,0
train/image_1504.png,0,0,0,0
train/image_1505.png,0,0,0,0
train/image_1506.png,0,0,0,0
train/image_1507.png,0,0,0,0
train/image_1509.png,0,0,0,0
train/image_1510.png,309.1218,166.7785,64.81314,51.733
train/image_1511.png,385.3981,124.3776,47.13931,51.28079
train/image_1512.png,328.888,180.7672,63.76041,51.16872
train/image_1513.png,0,0,0,0
train/image_1514.png,0,0,0,0
train/image_1515.png,485.9128,119.4347,44.48709,68.25307
train/image_1516.png,506.5,53.08586,36.98679,72.13013
train/image_1517.png,504.958,31.01363,39.2959,79.79451
train/image_1519.png,0,0,0,0
train/image_1521.png,0,0,0,0
train/image_1522.png,406.7345,132.0629,58.84744,66.74304
